date,ticker,close,ret_1d,fwd_ret_1d,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,mom_5,mom_10,mom_20,vol_5,vol_10,vol_20,rsi_14,vol_z20,dow_1,dow_2,dow_3,dow_4,sentiment_mean,sentiment_sum,news_count,sent_mean_roll3,sent_mean_roll5,sent_mean_roll7,sent_sum_roll3,sent_sum_roll5,sent_sum_roll7,news_count_roll3,news_count_roll5,news_count_roll7,sentiment_mean_isna,sentiment_sum_isna,news_count_isna,sent_mean_roll3_isna,sent_mean_roll5_isna,sent_mean_roll7_isna,sent_sum_roll3_isna,sent_sum_roll5_isna,sent_sum_roll7_isna,news_count_roll3_isna,news_count_roll5_isna,news_count_roll7_isna,fwd_ret_1d,date,ticker
2025-09-02,GOOGL,211.16114807128903,-0.007326982143995853,0.09136500745700982,0.00600073100443832,0.020050189698274323,0.0016413777604891155,0.011645408839101368,0.0059304482493269806,0.023120085395641476,0.03829946416672492,0.011155023043236954,0.013936809281169806,0.011433583694521757,0.6555344735973466,2.2788320765332566,True,False,False,False,0.5000225931716462,30.001355590298772,60.0,0.32812083311275475,0.32812083311275475,0.32812083311275475,32.81329890526831,32.81329890526831,32.81329890526831,78.0,78.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0.09136500745700982,2025-09-02,GOOGL
2025-09-03,GOOGL,230.45388793945312,0.09136500745700982,0.0071100321220398666,-0.007326982143995853,0.00600073100443832,0.020050189698274323,-0.006475164325745131,0.07379615273215623,0.10109175797457204,0.12323385901016315,0.03982847349951833,0.03019633861769044,0.02251423250410659,0.8285258447188465,3.8464193691952633,False,True,False,False,0.21350939019137752,19.64286389760673,92.0,0.289917018805629,0.289917018805629,0.289917018805629,52.45616280287504,52.45616280287504,52.45616280287504,170.0,170.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071100321220398666,2025-09-03,GOOGL
2025-09-04,GOOGL,232.0924224853516,0.0071100321220398666,0.01162289587347698,0.09136500745700982,-0.007326982143995853,0.00600073100443832,0.0016413777604891155,0.05700453553245155,0.0917328360275873,0.12133383917080032,0.03918769129443394,0.029037597407978916,0.02251489653886782,0.8310782880662362,0.9074586994007547,False,False,True,False,0.07606739792282934,2.053819743916392,27.0,0.263199793761951,0.23645461358492909,0.23645461358492909,51.698039231821895,54.509982546791434,54.509982546791434,179.0,197.0,197.0,0,0,0,0,0,0,0,0,0,0,0,0,0.01162289587347698,2025-09-04,GOOGL
2025-09-05,GOOGL,234.79000854492188,0.01162289587347698,-0.003194408754602418,0.0071100321220398666,0.09136500745700982,-0.007326982143995853,0.020050189698274323,0.04703177354529964,0.0864238754132498,0.12392869050187305,0.03954948302807385,0.02869606834744619,0.02246929036653182,0.8374568595679744,0.5729721207721582,False,False,False,True,0.23612757730392778,11.57025128789246,49.0,0.17523478847271154,0.2363892063287288,0.2363892063287288,33.266934929415584,66.0802338346839,66.0802338346839,168.0,246.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003194408754602418,2025-09-05,GOOGL
2025-09-08,GOOGL,234.0399932861328,-0.003194408754602418,0.02388485625123682,0.01162289587347698,0.0071100321220398666,0.09136500745700982,0.00600073100443832,0.024211465325254977,0.0690363797909197,0.11161158529530191,0.04066325159911405,0.028793021680556523,0.02231309241657264,0.8311313670907784,-0.1756106395394444,False,False,False,False,0.0,0.0,0.0,0.15609748761337855,0.2564317396474452,0.2363892063287288,13.624071031808853,63.268290519714355,66.0802338346839,76.0,228.0,246.0,1,1,1,0,0,0,0,0,0,0,0,0,0.02388485625123682,2025-09-08,GOOGL
2025-09-09,GOOGL,239.6300048828125,0.02388485625123682,-0.0019196540687471675,-0.003194408754602418,0.01162289587347698,0.0071100321220398666,-0.007326982143995853,0.023179812848248105,0.07912882202732807,0.12776804300615696,0.037725254258334805,0.028977073373927586,0.022462462396020004,0.8820119760786747,0.09537386722458174,True,False,False,False,0.0,0.0,0.0,0.23612757730392778,0.17523478847271154,0.2363892063287288,11.57025128789246,33.266934929415584,66.0802338346839,49.0,168.0,246.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.0019196540687471675,2025-09-09,GOOGL
2025-09-10,GOOGL,239.1699981689453,-0.0019196540687471675,0.005017338953168027,0.02388485625123682,-0.003194408754602418,0.01162289587347698,0.09136500745700982,0.013670642434544078,0.06165533714663529,0.11614482454141517,0.01105343971710451,0.028645151176285452,0.022586124738566093,0.9146878237982053,-0.07767757576664752,False,True,False,False,0.0,0.0,0.0,0.0,0.15609748761337855,0.2564317396474452,0.0,13.624071031808853,63.268290519714355,0.0,76.0,228.0,1,1,1,1,0,0,1,0,0,1,0,0,0.005017338953168027,2025-09-10,GOOGL
2025-09-11,GOOGL,240.3699951171875,0.005017338953168027,0.001788941811812439,-0.0019196540687471675,0.02388485625123682,-0.003194408754602418,0.0071100321220398666,0.011658228607691612,0.05154337399272113,0.11173419544241225,0.0111114005803206,0.028490700942953008,0.022320385885115635,0.9160282037112603,-0.3340588707055571,False,False,True,False,0.0,0.0,0.0,0.0,0.23612757730392778,0.17523478847271154,0.0,11.57025128789246,33.266934929415584,0.0,49.0,168.0,1,1,1,1,0,0,1,0,0,1,0,0,0.001788941811812439,2025-09-11,GOOGL
2025-09-12,GOOGL,240.8000030517578,0.001788941811812439,0.04489201587040781,0.005017338953168027,-0.0019196540687471675,0.02388485625123682,0.01162289587347698,0.008366781515994903,0.04007072265453404,0.10401077083337618,0.010976250900249623,0.028733822659708298,0.022360927059703706,0.9045325278984728,-0.5504198264895915,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.15609748761337855,0.0,0.0,13.624071031808853,0.0,0.0,76.0,1,1,1,1,1,0,1,1,0,1,1,0,0.04489201587040781,2025-09-12,GOOGL
2025-09-15,GOOGL,251.6100006103516,0.04489201587040781,-0.0017884700415351507,0.001788941811812439,0.005017338953168027,-0.0019196540687471675,-0.003194408754602418,0.03835487640145385,0.06880818249264875,0.1410448278269929,0.019574066453815746,0.030209867825921544,0.02373171906007073,0.9201139792633648,1.0917257609871414,False,False,False,False,0.26199864739818235,9.169952658936381,35.0,0.26199864739818235,0.26199864739818235,0.24906311235105508,9.169952658936381,9.169952658936381,20.740203946828842,35.0,35.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017884700415351507,2025-09-15,GOOGL
2025-09-16,GOOGL,251.16000366210935,-0.0017884700415351507,-0.006489906271085033,0.04489201587040781,0.001788941811812439,0.005017338953168027,0.02388485625123682,0.026726964609791626,0.049071850854151444,0.12678070089697946,0.019937022451467116,0.029755061301096057,0.023726821355278115,0.9364442269781292,-0.25190005670461074,True,False,False,False,0.29153229887597265,11.661291955038905,40.0,0.2767654731370775,0.2767654731370775,0.2767654731370775,20.831244613975286,20.831244613975286,20.831244613975286,75.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006489906271085033,2025-09-16,GOOGL
2025-09-17,GOOGL,249.52999877929688,-0.006489906271085033,0.010018835459584041,-0.0017884700415351507,0.04489201587040781,0.001788941811812439,-0.0019196540687471675,0.01149601746434703,0.03402445583343483,0.10750849942206986,0.02068771800015536,0.015649426554904467,0.02360069432221587,0.9066364265897084,-0.28345184075954594,False,True,False,False,0.24500402325594967,16.17026553489268,66.0,0.2661783231767016,0.2661783231767016,0.2661783231767016,37.001510148867965,37.001510148867965,37.001510148867965,141.0,141.0,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0.010018835459584041,2025-09-17,GOOGL
2025-09-18,GOOGL,252.02999877929688,0.010018835459584041,0.010673342278439968,-0.006489906271085033,-0.0017884700415351507,0.04489201587040781,0.005017338953168027,0.012062988567274502,0.03582627427849028,0.1056278335413352,0.02058677520053248,0.01565617082864266,0.02302062701597164,0.9035606725556404,-0.4513241312469232,False,False,True,False,0.37228794991022957,21.964989044703543,59.0,0.3029414240140506,0.2927057298600836,0.2927057298600836,49.79654653463513,58.96649919357151,58.96649919357151,165.0,200.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0.010673342278439968,2025-09-18,GOOGL
2025-09-19,GOOGL,254.72000122070312,0.010673342278439968,-0.008597685422860546,0.010018835459584041,-0.006489906271085033,-0.0017884700415351507,0.001788941811812439,0.01155633455104299,0.038376564267539326,0.10407313582973354,0.020112909769453114,0.015637207077874055,0.02290576766312725,0.9062117494735302,0.8223751110763533,False,False,False,True,0.45935076750105336,19.29273223504424,42.0,0.3588809135557442,0.32603473738827754,0.32603473738827754,57.42798681464046,78.25923142861575,78.25923142861575,167.0,242.0,242.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008597685422860546,2025-09-19,GOOGL
2025-09-22,GOOGL,252.52999877929688,-0.008597685422860546,-0.0034451159125370445,0.010673342278439968,0.010018835459584041,-0.006489906271085033,0.04489201587040781,0.0021270289555979094,0.021747480194551194,0.08363108683575882,0.009091513270866785,0.016162592108480877,0.022899591483930972,0.8952772574481329,-0.4675204454266077,False,False,False,False,0.0,0.0,0.0,0.41581935870564146,0.3420437598858013,0.32603473738827754,41.257721279747784,69.08927876967937,78.25923142861575,101.0,207.0,242.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.0034451159125370445,2025-09-22,GOOGL
2025-09-23,GOOGL,251.66000366210935,-0.0034451159125370445,-0.01796075739762637,-0.008597685422860546,0.010673342278439968,0.010018835459584041,-0.0017884700415351507,-0.001721566485560877,0.013295337684187336,0.06994489379537772,0.00923678162021145,0.015424573914186649,0.023107392220729963,0.812717757938901,-0.7727990736115156,True,False,False,False,0.0,0.0,0.0,0.45935076750105336,0.3588809135557442,0.32603473738827754,19.29273223504424,57.42798681464046,78.25923142861575,42.0,167.0,242.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.01796075739762637,2025-09-23,GOOGL
2025-09-24,GOOGL,247.13999938964844,-0.01796075739762637,-0.005462515605930585,-0.0034451159125370445,-0.008597685422860546,0.010673342278439968,-0.006489906271085033,-0.0177890156828181,-0.008087338857575732,0.04182811121712393,0.012301775895473592,0.016981429330013384,0.023667562475536304,0.7045195304990551,-0.6834558236738217,False,True,False,False,0.0,0.0,0.0,0.0,0.41581935870564146,0.3420437598858013,0.0,41.257721279747784,69.08927876967937,0.0,101.0,207.0,1,1,1,1,0,0,1,0,0,1,0,0,-0.005462515605930585,2025-09-24,GOOGL
2025-09-25,GOOGL,245.7899932861328,-0.005462515605930585,0.0030513854122893314,-0.01796075739762637,-0.0034451159125370445,-0.008597685422860546,0.010018835459584041,-0.01828510829993335,-0.015646991489795425,0.02779761763400601,0.01035858610176303,0.017193324403848922,0.023839135299665984,0.6551914469087684,-0.5578998508557841,False,False,True,False,0.0,0.0,0.0,0.0,0.45935076750105336,0.3588809135557442,0.0,19.29273223504424,57.42798681464046,0.0,42.0,167.0,1,1,1,1,0,0,1,0,0,1,0,0,0.0030513854122893314,2025-09-25,GOOGL
2025-09-26,GOOGL,246.5399932861328,0.0030513854122893314,-0.010099741632933035,-0.005462515605930585,-0.01796075739762637,-0.0034451159125370445,0.010673342278439968,-0.008812715754188849,-0.014907863364567397,0.023425517256572492,0.007703658913375998,0.01719327686391446,0.02372010100868933,0.676354237530318,-1.1914251196713075,False,False,False,True,0.3903184576580922,2.341910745948553,6.0,0.3903184576580922,0.3903184576580922,0.4073190583564584,2.341910745948553,2.341910745948553,43.59963202569634,6.0,6.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010099741632933035,2025-09-26,GOOGL
2025-09-29,GOOGL,244.0500030517578,-0.010099741632933035,-0.0038926323964877385,0.0030513854122893314,-0.005462515605930585,-0.01796075739762637,-0.008597685422860546,-0.012087288901635462,-0.021902476208880528,0.0065437935251124735,0.0078349109845692,0.008935215322515873,0.024060930481454107,0.5683363724193236,-0.39721554736862075,False,False,False,False,0.4351880231817417,29.592785576358438,68.0,0.41275324041991696,0.41275324041991696,0.42828574944696246,31.93469632230699,31.93469632230699,51.22742855735123,74.0,74.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038926323964877385,2025-09-29,GOOGL
2025-09-30,GOOGL,243.1000061035156,-0.0038926323964877385,0.0074043099456047035,-0.010099741632933035,0.0030513854122893314,-0.005462515605930585,-0.0034451159125370445,-0.009065533452801033,-0.02255243492809833,-0.003934722439650651,0.007789667975191928,0.008928024203245934,0.02396418186601981,0.5598539095294366,-0.24103827721275511,True,False,False,False,0.17903274364653043,8.59357169503346,48.0,0.33484640816212147,0.33484640816212147,0.33484640816212147,40.52826801734045,40.52826801734045,40.52826801734045,122.0,122.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074043099456047035,2025-09-30,GOOGL
2025-10-01,GOOGL,244.8999938964844,0.0074043099456047035,0.0032258414234822563,-0.0038926323964877385,-0.010099741632933035,0.0030513854122893314,-0.01796075739762637,9.799233850227296e-05,-0.013478586807202375,0.0004794984783094147,0.006980940193617414,0.009429732002389099,0.013566194567017046,0.5677535111558908,-0.3829860558868283,False,True,False,False,0.2943063332614574,12.949478663504125,44.0,0.3028423666965765,0.32471138943695543,0.32471138943695543,51.13583593489602,53.477746680844575,53.477746680844575,160.0,166.0,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032258414234822563,2025-10-01,GOOGL
2025-10-02,GOOGL,245.69000244140625,0.0032258414234822563,-0.0013838427877086446,0.0074043099456047035,-0.0038926323964877385,-0.010099741632933035,-0.005462515605930585,0.003406094546910987,-0.007762132183022685,0.000926831762107172,0.0069224066563154385,0.008697486208561356,0.013533992922029814,0.5723586911103236,-0.9138729641051169,False,False,True,False,0.4010991680181839,13.23627254460007,33.0,0.2914794149753906,0.3399889451532011,0.3399889451532011,34.779322903137654,66.71401922544464,66.71401922544464,125.0,199.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013838427877086446,2025-10-02,GOOGL
2025-10-03,GOOGL,245.3500061035156,-0.0013838427877086446,0.02070505989766458,0.0032258414234822563,0.0074043099456047035,-0.0038926323964877385,0.0030513854122893314,0.00299243627713075,-0.005371415410902691,-0.0026037337813124006,0.006704424287362341,0.007406738187733153,0.013406522347468287,0.36578051785965576,-0.34410265563120407,False,False,False,True,0.2111237107217312,5.27809276804328,25.0,0.3021764040004575,0.30414999576592894,0.31851140608128947,31.463843976147473,69.65020124753937,71.99211199348792,102.0,218.0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0.02070505989766458,2025-10-03,GOOGL
2025-10-06,GOOGL,250.42999267578125,0.02070505989766458,-0.01864791880176786,-0.0013838427877086446,0.0032258414234822563,0.0074043099456047035,-0.010099741632933035,0.018446942288697477,0.01608744972288889,0.014667123822402539,0.009684851917003447,0.010437297340202614,0.013946560672654306,0.48694076067609904,-0.4703270243838422,False,False,False,False,0.4692263318144757,10.79220563173294,23.0,0.36048307018479697,0.3109576574924757,0.34004210975745897,29.30657094437629,50.849621302913874,82.78431762522087,81.0,173.0,247.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01864791880176786,2025-10-06,GOOGL
2025-10-07,GOOGL,245.75999450683597,-0.01864791880176786,-0.004638669495155567,0.02070505989766458,-0.0013838427877086446,0.0032258414234822563,-0.0038926323964877385,-0.0027026507900028696,-0.0004677334743216077,-0.005489333271808228,0.014300661397318283,0.011875770664009465,0.013914307700354171,0.4391738088248248,-0.9920425072013027,True,False,False,False,0.0,0.0,0.0,0.3401750212681035,0.34393888595396205,0.33166271844068673,16.07029839977622,42.25604960788041,80.44240687927231,48.0,125.0,241.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.004638669495155567,2025-10-07,GOOGL
2025-10-08,GOOGL,244.6199951171875,-0.004638669495155567,-0.012631822416684813,-0.01864791880176786,0.02070505989766458,-0.0013838427877086446,0.0074043099456047035,-0.007103149997012892,-0.004083505769667761,-0.011192915077309684,0.014231771925737368,0.010603613840576611,0.013961185371139391,0.3749576428708876,-1.0838798965534298,False,True,False,False,0.0,0.0,0.0,0.4692263318144757,0.36048307018479697,0.3109576574924757,10.79220563173294,29.30657094437629,50.849621302913874,23.0,81.0,173.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.012631822416684813,2025-10-08,GOOGL
2025-10-09,GOOGL,241.52999877929688,-0.012631822416684813,-0.02053571597791637,-0.004638669495155567,-0.01864791880176786,0.02070505989766458,0.0032258414234822563,-0.01632333365536509,-0.014955320978188746,-0.02391219370272657,0.015036174937569933,0.01116815722891853,0.01426295260857895,0.28038600749919523,-0.38635285599334906,False,False,True,False,0.0,0.0,0.0,0.0,0.3401750212681035,0.34393888595396205,0.0,16.07029839977622,42.25604960788041,0.0,48.0,125.0,1,1,1,1,0,0,1,0,0,1,0,0,-0.02053571597791637,2025-10-09,GOOGL
2025-10-10,GOOGL,236.57000732421875,-0.02053571597791637,0.03204119853569298,-0.012631822416684813,-0.004638669495155567,-0.01864791880176786,-0.0013838427877086446,-0.029583769207981003,-0.031244851252175465,-0.04313900013131655,0.016760377745254067,0.012470217310764432,0.014997901529892964,0.2567071303132391,0.1271069581813875,False,False,False,True,0.0,0.0,0.0,0.0,0.4692263318144757,0.36048307018479697,0.0,10.79220563173294,29.30657094437629,0.0,23.0,81.0,1,1,1,1,0,0,1,0,0,1,0,0,0.03204119853569298,2025-10-10,GOOGL
2025-10-13,GOOGL,244.1499938964844,0.03204119853569298,0.005324608168161493,-0.02053571597791637,-0.012631822416684813,-0.004638669495155567,0.02070505989766458,0.006696172721999183,-0.0002457114295614238,-0.010987919789191447,0.02155215122667724,0.016626301806029586,0.013092464033190376,0.40496052237126356,-0.7100981400047395,False,False,False,False,0.19969942623918707,10.983468443155289,55.0,0.19969942623918707,0.19969942623918707,0.29334982292513134,10.983468443155289,10.983468443155289,27.05376684293151,55.0,55.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0.005324608168161493,2025-10-13,GOOGL
2025-10-14,GOOGL,245.4499969482422,0.005324608168161493,0.02273376207143052,0.03204119853569298,-0.02053571597791637,-0.012631822416684813,-0.01864791880176786,0.012315224341343356,0.004111349329399161,-0.0045705883279721915,0.020357718978834764,0.01663187821623645,0.013178337177653524,0.47671528108025646,-0.9954785795472367,True,False,False,False,0.26286476277605153,8.6745371716097,33.0,0.2312820945076193,0.2312820945076193,0.3105968402765714,19.65800561476499,19.65800561476499,30.45021124649793,88.0,88.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0.02273376207143052,2025-10-14,GOOGL
2025-10-15,GOOGL,251.02999877929688,0.02273376207143052,0.001712974292560121,0.005324608168161493,0.03204119853569298,-0.02053571597791637,-0.004638669495155567,0.02988356592241237,0.024369741672556566,0.01774970362060757,0.022405498822139935,0.017934356732080575,0.014131106340000544,0.5646595856102948,-0.30754400584460645,False,True,False,False,0.3013119328851727,13.257725046947598,44.0,0.2546253739668038,0.2546253739668038,0.2546253739668038,32.91573066171259,32.91573066171259,32.91573066171259,132.0,132.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0.001712974292560121,2025-10-15,GOOGL
2025-10-16,GOOGL,251.4600067138672,0.001712974292560121,0.007317252401032315,0.02273376207143052,0.005324608168161493,0.03204119853569298,-0.012631822416684813,0.02330997169425464,0.02371407841352169,0.019610894458705008,0.0203451985392058,0.017935052174553896,0.013954304428712186,0.5611942709953227,-0.1553528179436364,False,False,True,False,0.36922686591316933,22.522838820703328,61.0,0.31113452052479784,0.2832757469533952,0.2832757469533952,44.455101039260626,55.438569482415915,55.438569482415915,138.0,193.0,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0.007317252401032315,2025-10-16,GOOGL
2025-08-19,MSFT,508.933349609375,-0.014175136000177835,-0.00794472392905854,-0.005901995633061485,-0.004421230659529152,0.003649715185283675,0.014316580058936212,-0.01592603089168143,-0.02135374412209967,-0.019550546809229297,0.008053609913274484,0.008938161406151661,0.013644113132528743,0.4803265925583745,-0.03991052903128821,True,False,False,False,0.2413264428881013,14.238260130397975,59.0,0.2413264428881013,0.2413264428881013,0.2413264428881013,14.238260130397975,14.238260130397975,14.238260130397975,59.0,59.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00794472392905854,2025-08-19,MSFT
2025-08-20,MSFT,504.8900146484375,-0.00794472392905854,-0.0012874574564821772,-0.014175136000177835,-0.005901995633061485,-0.004421230659529152,-0.016363020350273483,-0.018110895100699742,-0.02553321020734689,-0.027325916714975973,0.006440938008823134,0.00903790539141805,0.013773182730922286,0.30702949419098885,0.6623335453597946,False,True,False,False,0.17547267084901638,8.24721552990377,47.0,0.20839955686855882,0.20839955686855882,0.20839955686855882,22.485475660301745,22.485475660301745,22.485475660301745,106.0,106.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012874574564821772,2025-08-20,MSFT
2025-08-21,MSFT,504.239990234375,-0.0012874574564821772,0.005929757278004377,-0.00794472392905854,-0.014175136000177835,-0.005901995633061485,0.003649715185283675,-0.012699943824721616,-0.02382126389374828,-0.02803502445207573,0.004809926799477231,0.008942070237391674,0.013578788326885824,0.34945608191478,-0.5052256830021274,False,False,True,False,0.0,0.0,0.0,0.20839955686855882,0.20839955686855882,0.20839955686855882,22.485475660301745,22.485475660301745,22.485475660301745,106.0,106.0,106.0,1,1,1,0,0,0,0,0,0,0,0,0,0.005929757278004377,2025-08-21,MSFT
2025-08-22,MSFT,507.2300109863281,0.005929757278004377,-0.0058553341804989945,-0.0012874574564821772,-0.00794472392905854,-0.014175136000177835,-0.004421230659529152,-0.0021225644377578234,-0.015373027445692022,-0.021740036003580654,0.007523056462240929,0.009250747474796114,0.0135881771913264,0.247959527421843,0.197861239302957,False,False,False,True,0.0,0.0,0.0,0.17547267084901638,0.20839955686855882,0.20839955686855882,8.24721552990377,22.485475660301745,22.485475660301745,47.0,106.0,106.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.0058553341804989945,2025-08-22,MSFT
2025-08-25,MSFT,504.260009765625,-0.0058553341804989945,-0.004402493114088024,0.005929757278004377,-0.0012874574564821772,-0.00794472392905854,-0.005901995633061485,-0.0032627603342108014,-0.017963632412571928,-0.02677369330135393,0.007521183985967969,0.009266626422047402,0.013636245885931672,0.27243710946710037,-0.19078755049583204,False,False,False,False,0.0,0.0,0.0,0.0,0.20839955686855882,0.20839955686855882,0.0,22.485475660301745,22.485475660301745,0.0,106.0,106.0,1,1,1,1,0,0,1,0,0,1,0,0,-0.004402493114088024,2025-08-25,MSFT
2025-08-26,MSFT,502.0400085449219,-0.004402493114088024,0.00936176720870363,-0.0058553341804989945,0.005929757278004377,-0.0012874574564821772,-0.014175136000177835,-0.004939227357732334,-0.017247499644942876,-0.030151537357641534,0.005404373385379828,0.0069298908556328555,0.013660379809254516,0.27568347300277735,0.9041377265971975,True,False,False,False,0.0,0.0,0.0,0.0,0.17547267084901638,0.20839955686855882,0.0,8.24721552990377,22.485475660301745,0.0,47.0,106.0,1,1,1,1,0,0,1,0,0,1,0,0,0.00936176720870363,2025-08-26,MSFT
2025-08-27,MSFT,506.739990234375,0.00936176720870363,0.005722904191400424,-0.004402493114088024,-0.0058553341804989945,0.005929757278004377,-0.00794472392905854,0.0036402871728375974,-0.005519263231972826,-0.020536787656639133,0.00662046589942491,0.007048621863380376,0.013845351126261878,0.36682940948113507,-0.7763130189709109,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.20839955686855882,0.0,0.0,22.485475660301745,0.0,0.0,106.0,1,1,1,1,1,0,1,1,0,1,1,0,0.005722904191400424,2025-08-27,MSFT
2025-08-28,MSFT,509.6400146484375,0.005722904191400424,-0.005788423440545976,0.00936176720870363,-0.004402493114088024,-0.0058553341804989945,-0.0012874574564821772,0.007229521530567107,0.002529573777294125,-0.01273841727354652,0.006820599833410369,0.0072765568719051,0.010332211389863104,0.3877826141624602,-0.8609334951059489,False,False,True,False,0.39707297022993626,7.544386434368789,19.0,0.39707297022993626,0.39707297022993626,0.28627282053947634,7.544386434368789,7.544386434368789,15.791601964272559,19.0,19.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005788423440545976,2025-08-28,MSFT
2025-08-29,MSFT,506.6900024414063,-0.005788423440545976,-0.0030985559546349295,0.005722904191400424,0.00936176720870363,-0.004402493114088024,0.005929757278004377,0.0016130445648188108,-0.0007917010434019822,-0.016876211750181724,0.007200384027994105,0.007333516674613384,0.009722284545780514,0.36857379711528887,-0.0852435527238228,False,False,False,True,0.1772938009393825,7.800927241332829,44.0,0.2871833855846594,0.2871833855846594,0.28718338558465933,15.345313675701618,15.345313675701618,15.345313675701618,63.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030985559546349295,2025-08-29,MSFT
2025-09-02,MSFT,505.1199951171875,-0.0030985559546349295,0.0004553590999198942,-0.005788423440545976,0.005722904191400424,0.00936176720870363,-0.0058553341804989945,-0.0018298871566169161,-0.0016964036606690325,-0.01709604222735195,0.0067497890780570695,0.007239195407085055,0.007985749129068713,0.2589286956562451,-0.7277160711848492,True,False,False,False,0.2728554513182883,20.737014300189912,76.0,0.282407407495869,0.282407407495869,0.282407407495869,36.08232797589153,36.08232797589153,36.08232797589153,139.0,139.0,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004553590999198942,2025-09-02,MSFT
2025-09-03,MSFT,505.3500061035156,0.0004553590999198942,0.005184515851476723,-0.0030985559546349295,-0.005788423440545976,0.005722904191400424,-0.004402493114088024,-0.0026800358409352354,-0.0005339942380915286,-0.014583906863034457,0.006222056466597718,0.00589295920072178,0.007500603578759355,0.3194442207427926,-1.1191337027798969,False,True,False,False,0.3015030340697521,11.758618328720331,39.0,0.25055076210914096,0.2871813141393398,0.2871813141393398,40.29655987024307,47.84094630461186,47.84094630461186,159.0,178.0,178.0,0,0,0,0,0,0,0,0,0,0,0,0,0.005184515851476723,2025-09-03,MSFT
2025-09-04,MSFT,507.9700012207031,0.005184515851476723,-0.025533006259296664,0.0004553590999198942,-0.0030985559546349295,-0.005788423440545976,0.00936176720870363,0.0020041212942880637,0.004036144034706535,-0.007916883776497907,0.005042796024058681,0.005549803236143281,0.0076267342708254745,0.3315860682456432,-1.204929269613488,False,False,True,False,0.2516856787593237,7.047199005261063,28.0,0.275348054715788,0.28008218706333654,0.28008218706333654,39.54283163417131,54.888145309872925,54.888145309872925,143.0,206.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025533006259296664,2025-09-04,MSFT
2025-09-05,MSFT,495.0,-0.025533006259296664,0.006464671125315791,0.005184515851476723,0.0004553590999198942,-0.0030985559546349295,0.005722904191400424,-0.01790780824615079,-0.019809751663092068,-0.030883247521938495,0.011794796582350652,0.0099937002061192,0.009251166086071207,0.2625193579165789,2.2595186274391117,False,False,False,True,0.3191995867414446,13.087183056399228,41.0,0.29079609985684013,0.26450751036563824,0.2866017536763546,31.89300039038062,60.43094193190336,67.97532836627215,108.0,228.0,247.0,0,0,0,0,0,0,0,0,0,0,0,0,0.006464671125315791,2025-09-05,MSFT
2025-09-08,MSFT,498.2000122070313,0.006464671125315791,0.00042150030094911806,-0.025533006259296664,0.005184515851476723,0.0004553590999198942,-0.005788423440545976,-0.008217719694265213,-0.011705971172708662,-0.022418824907524004,0.012997937667606065,0.010041004472387541,0.009408391870013036,0.3241691863569814,-0.9838810340637222,False,False,False,False,0.0,0.0,0.0,0.2854426327503841,0.2863109377222022,0.2866017536763546,20.13438206166029,52.63001469057053,67.97532836627215,69.0,184.0,247.0,1,1,1,0,0,0,0,0,0,0,0,0,0.00042150030094911806,2025-09-08,MSFT
